Unix Time,Env,Experiment,Step,Value
1734427421.402992,Coop,exp_6,17,-0.1333333333333334
1734427476.6565046,Coop,exp_6,18,-0.06666666666666667
1734427532.0761592,Coop,exp_6,19,0.0
1734427587.452493,Coop,exp_6,20,0.06666666666666665
1734427642.8419957,Coop,exp_6,21,0.0
1734427698.2831056,Coop,exp_6,22,-0.13333333333333333
1734427753.9470854,Coop,exp_6,23,0.20000000000000004
1734427809.2887015,Coop,exp_6,24,0.13333333333333336
1734427864.691641,Coop,exp_6,25,0.0
1734427920.0193713,Coop,exp_6,26,0.3333333333333333
1734427974.8388774,Coop,exp_6,27,0.26666666666666666
1734428029.9140546,Coop,exp_6,28,0.0
1734428085.7783966,Coop,exp_6,29,0.0
1734428141.4210365,Coop,exp_6,30,0.26666666666666666
1734428196.7947366,Coop,exp_6,31,-0.06666666666666667
1734428252.6769183,Coop,exp_6,32,0.46666666666666673
1734428308.022946,Coop,exp_6,33,0.3333333333333333
1734428362.9200938,Coop,exp_6,34,0.20000000000000004
1734428418.3648052,Coop,exp_6,35,0.0
1734428473.7429936,Coop,exp_6,36,0.26666666666666666
1734428528.965634,Coop,exp_6,37,0.26666666666666666
1734428583.7312026,Coop,exp_6,38,0.0
1734428639.119445,Coop,exp_6,39,0.0
1734428694.5640564,Coop,exp_6,40,0.26666666666666666
1734428749.4722319,Coop,exp_7,0,-0.06666666666666667
1734428804.4210536,Coop,exp_7,1,0.0
1734428859.5096104,Coop,exp_7,2,0.19999999999999998
1734428914.3511193,Coop,exp_7,3,0.0
1734428969.9967086,Coop,exp_7,4,0.0
1734429025.6025615,Coop,exp_7,5,0.0
1734429080.8003697,Coop,exp_7,6,-0.06666666666666667
1734429136.31072,Coop,exp_7,7,-0.13333333333333333
1734429191.6634421,Coop,exp_7,8,-0.06666666666666667
1734429246.835364,Coop,exp_7,9,-0.13333333333333333
1734429302.3483026,Coop,exp_7,10,0.0
1734429357.4594152,Coop,exp_7,11,-0.13333333333333333
1734429412.692695,Coop,exp_7,12,0.0
1734429467.9440005,Coop,exp_7,13,-0.13333333333333333
1734429523.023367,Coop,exp_7,14,0.26666666666666666
1734429578.430629,Coop,exp_7,15,0.0
1734429633.6033273,Coop,exp_7,16,0.19999999999999998
1734429688.7032917,Coop,exp_7,17,0.3333333333333333
1734429743.9654434,Coop,exp_7,18,0.0
1734429799.0297086,Coop,exp_7,19,-0.26666666666666666
1734429853.837969,Coop,exp_7,20,0.0
1734429908.9268486,Coop,exp_7,21,0.0
1734429964.1868975,Coop,exp_7,22,0.5333333333333333
1734430019.8127985,Coop,exp_7,23,0.3333333333333333
1734430074.885829,Coop,exp_7,24,0.0
1734430129.9443266,Coop,exp_7,25,-0.06666666666666667
1734430185.0516086,Coop,exp_7,26,0.0
1734430240.8268976,Coop,exp_7,27,0.0
1734430296.4811778,Coop,exp_7,28,-0.06666666666666667
1734430352.0958683,Coop,exp_7,29,-0.06666666666666667
1734430407.4718173,Coop,exp_7,30,-0.13333333333333333
1734430462.0633411,Coop,exp_7,31,0.19999999999999998
1734430517.4899142,Coop,exp_7,32,-0.06666666666666667
1734430573.0750499,Coop,exp_7,33,0.26666666666666666
1734430628.5441794,Coop,exp_7,34,0.0
1734430683.6692877,Coop,exp_7,35,0.0
1734430738.389043,Coop,exp_7,36,0.26666666666666666
1734430793.352788,Coop,exp_7,37,-0.06666666666666667
1734430848.3273072,Coop,exp_7,38,1.1333333333333333
1734430903.9204836,Coop,exp_7,39,-0.06666666666666667
1734430958.7759867,Coop,exp_7,40,0.4666666666666666
1734431014.3864021,Coop,exp_8,0,0.20000000000000004
1734431069.572454,Coop,exp_8,1,0.3333333333333333
1734431125.1068022,Coop,exp_8,2,0.0
1734431180.5292473,Coop,exp_8,3,0.0
1734431236.2510998,Coop,exp_8,4,0.0
1734431292.1432893,Coop,exp_8,5,0.3333333333333333
1734431347.5640776,Coop,exp_8,6,0.0
1734431402.87979,Coop,exp_8,7,0.0
1734431458.9982133,Coop,exp_8,8,0.0
1734431514.6553404,Coop,exp_8,9,-0.3333333333333333
1734431569.820418,Coop,exp_8,10,0.0
1734431625.2834678,Coop,exp_8,11,0.3333333333333333
1734431681.181208,Coop,exp_8,12,0.0
1734431737.1366174,Coop,exp_8,13,0.1333333333333333
1734431792.1845317,Coop,exp_8,14,0.26666666666666666
1734431847.1844418,Coop,exp_8,15,-0.13333333333333333
1734431903.0552723,Coop,exp_8,16,0.0
1734431958.7876961,Coop,exp_8,17,0.19999999999999998
1734432014.1154344,Coop,exp_8,18,-0.06666666666666667
1734432069.6540725,Coop,exp_8,19,0.3333333333333333
1734432124.8843298,Coop,exp_8,20,0.3333333333333333
1734432180.3357735,Coop,exp_8,21,0.06666666666666665
1734432235.7919667,Coop,exp_8,22,0.3333333333333333
1734432290.997597,Coop,exp_8,23,0.3333333333333333
1734432346.363298,Coop,exp_8,24,-0.13333333333333333
1734432401.668405,Coop,exp_8,25,-0.06666666666666667
1734432456.9863772,Coop,exp_8,26,-0.06666666666666667
1734432512.195921,Coop,exp_8,27,-0.06666666666666667
1734432567.5323694,Coop,exp_8,28,0.0
1734432622.9672403,Coop,exp_8,29,0.26666666666666666
1734432678.40482,Coop,exp_8,30,-0.06666666666666667
1734432733.3353443,Coop,exp_8,31,-0.13333333333333333
1734432789.0535662,Coop,exp_8,32,0.0
1734432846.8583272,Coop,exp_8,33,0.0
1734432902.9270375,Coop,exp_8,34,0.26666666666666666
1734432959.6415575,Coop,exp_8,35,0.0
1734433017.0900753,Coop,exp_8,36,-0.39999999999999997
1734433074.2307873,Coop,exp_8,37,-0.06666666666666667
1734433130.2329323,Coop,exp_8,38,0.0
1734433188.0194166,Coop,exp_8,39,0.0
1734433244.5695214,Coop,exp_8,40,0.0
